"datasetID","ID_chilltreat","study","Entered.By","genus","species","varetc","woody","population","population.detail","provenance.lat","provenance.long","population.altitude.m","continent","year","material","fieldchill","fieldsample.date","chilltemp","chillphotoperiod","chilldays","forcetemp","forcetemp_night","photoperiod_day","photoperiod_night","respvar","response","response.time","n","error.type","resp_error","figure.table..if.applicable.","growing.lat","growing.long","field.chill.units","cu.model","other.treatment","irradiance","irradiance.units","humidity","number.longdays","dormancy_induction_temp_day","dormancy_induction_temp_night","dormancy_induction_days","dormancy_induction_photoperiod_day","dormancy_induction_photoperiod_night","dormancy_induction_days.1","freeze.treatment.time","freeze.treatment.photoperiod_day","freeze.treatment.photoperiod_night","freeze.treatment.temp_day","freeze.treatment.temp_night","response..pre.treatment.","response..post.treatment","respvar.simple","datasetIDstudy","multiresp","multibothresp","multi_respvar","multi_respvar.simple","vector.duplicates","to.remove","chillbyhand","fieldsample.date2","chill.lat","chill.long","addexpwarm","Exp_Chilling_Hours","Exp_Utah_Model","Exp_Chill_portions","ID_fieldsample.date2","Season","End_year","Field_Chilling_Hours","Field_Utah_Model","Field_Chill_portions","Total_Chilling_Hours","Total_Utah_Model","Total_Chill_portions","dbb","maxperc_bb","minperc_bb","dist.50bb"
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Red Delicious","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","13-Mar-1984","","","","10","10","","","daysto50%budburst","timeonly",14.1,"4","","","fig 2",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Red Delicious_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___13-Mar-1984______10____NA____cuttings_4_NA___",0,0,"1984-03-13",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-13_0","1983/1984",1984,1288,985,96.2146904042734,1288,985,96.2146904042734,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Red Delicious","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","27-Mar-1984","","","","10","10","","","daysto50%budburst","timeonly",9.2,"4","","","fig 2",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Red Delicious_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___27-Mar-1984______10____NA____cuttings_4_NA___",0,0,"1984-03-27",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-27_0","1983/1984",1984,1493,1177,107.066707486476,1493,1177,107.066707486476,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Red Delicious","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","10-Apr-1984","","","","10","10","","","daysto50%budburst","timeonly",6,"4","","","fig 2",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Red Delicious_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___10-Apr-1984______10____NA____cuttings_4_NA___",0,0,"1984-04-10",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-10_0","1983/1984",1984,1678,1371.5,116.458471810416,1678,1371.5,116.458471810416,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Red Delicious","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","10","10","","","daysto50%budburst","timeonly",0.4,"4","","","fig 2",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Red Delicious_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______10____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","226","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","13-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",9.9,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_226_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___13-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-13",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-13_0","1983/1984",1984,1288,985,96.2146904042734,1288,985,96.2146904042734,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","226","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","27-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",4,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_226_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___27-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-27",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-27_0","1983/1984",1984,1493,1177,107.066707486476,1493,1177,107.066707486476,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","226","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","10-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",1.9,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_226_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___10-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-10",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-10_0","1983/1984",1984,1678,1371.5,116.458471810416,1678,1371.5,116.458471810416,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","226","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",1.6,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_226_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","150","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","13-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",14.9,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_150_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___13-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-13",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-13_0","1983/1984",1984,1288,985,96.2146904042734,1288,985,96.2146904042734,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","150","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","27-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",10.1,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_150_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___27-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-27",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-27_0","1983/1984",1984,1493,1177,107.066707486476,1493,1177,107.066707486476,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","150","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","10-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",1.3,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_150_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___10-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-10",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-10_0","1983/1984",1984,1678,1371.5,116.458471810416,1678,1371.5,116.458471810416,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","150","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",1.1,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_150_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","337","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","13-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",20.8,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_337_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___13-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-13",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-13_0","1983/1984",1984,1288,985,96.2146904042734,1288,985,96.2146904042734,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","337","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","27-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",15,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_337_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___27-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-27",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-27_0","1983/1984",1984,1493,1177,107.066707486476,1493,1177,107.066707486476,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","337","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","10-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",18.9,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_337_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___10-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-10",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-10_0","1983/1984",1984,1678,1371.5,116.458471810416,1678,1371.5,116.458471810416,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","337","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",7.3,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_337_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Spatbluhender","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","13-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",31.8,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Spatbluhender_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___13-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-13",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-13_0","1983/1984",1984,1288,985,96.2146904042734,1288,985,96.2146904042734,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Spatbluhender","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","27-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",31.9,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Spatbluhender_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___27-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-27",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-27_0","1983/1984",1984,1493,1177,107.066707486476,1493,1177,107.066707486476,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Spatbluhender","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","10-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",20,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Spatbluhender_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___10-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-10",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-10_0","1983/1984",1984,1678,1371.5,116.458471810416,1678,1371.5,116.458471810416,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Spatbluhender","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",8.1,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Spatbluhender_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Red Delicious","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","13-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",5,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Red Delicious_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___13-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-13",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-13_0","1983/1984",1984,1288,985,96.2146904042734,1288,985,96.2146904042734,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Red Delicious","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","27-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",1.2,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Red Delicious_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___27-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-27",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-27_0","1983/1984",1984,1493,1177,107.066707486476,1493,1177,107.066707486476,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Red Delicious","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","10-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",0.8,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Red Delicious_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___10-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-10",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-10_0","1983/1984",1984,1678,1371.5,116.458471810416,1678,1371.5,116.458471810416,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Red Delicious","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",0.5,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Red Delicious_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Camuzat","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","13-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",21.8,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Camuzat_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___13-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-13",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-13_0","1983/1984",1984,1288,985,96.2146904042734,1288,985,96.2146904042734,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Camuzat","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","27-Mar-1984","","","","15","15","","","daysto50%budburst","timeonly",21,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Camuzat_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___27-Mar-1984______15____NA____cuttings_4_NA___",0,0,"1984-03-27",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-03-27_0","1983/1984",1984,1493,1177,107.066707486476,1493,1177,107.066707486476,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Camuzat","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","10-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",22,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Camuzat_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___10-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-10",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-10_0","1983/1984",1984,1678,1371.5,116.458471810416,1678,1371.5,116.458471810416,NA,NA,NA,NA
"gianfagna85","gianfagna85..","exp1","TS","Malus","domestica","Camuzat","yes","Cream Ridge, NJ","",40.133,-74.524,"","north america",1984,"cuttings","yes","24-Apr-1984","","","","15","15","","","daysto50%budburst","timeonly",14.3,"4","","","fig 3",40.133,-74.524,NA,"","","","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gianfagna85 exp1",FALSE,FALSE,FALSE,FALSE,"gianfagna85_exp1_Malus_domestica_Camuzat_1984_Cream Ridge, NJ_ -74.524000_ 40.133000__40.13300_ -74.524000___24-Apr-1984______15____NA____cuttings_4_NA___",0,0,"1984-04-24",40.133,-74.524,"0",NA,NA,NA,"gianfagna85_40.133_-74.524_1984-04-24_0","1983/1984",1984,1811,1586,127.089786324088,1811,1586,127.089786324088,NA,NA,NA,NA
"gomory15","gomory15..","exp1","EF","Picea","abies","","yes","Slovakia","S1",48.8877,19.5282,"300","europe",2011,"seedlings","yes","10-Apr-2011","","","","9.2","","ambient","ambient","daystobudburst","timeonly",119.028,"70","","","fig1",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Picea_abies__2011_Slovakia_  19.528200_ 48.887700_300_48.44820_  18.362710_ambient__10-Apr-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-04-10",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-04-10_0","2010/2011",2011,1642,1838.5,120.839615908289,1642,1838.5,120.839615908289,NA,NA,NA,NA
"gomory15","gomory15..","exp1","EF","Picea","abies","","yes","Slovakia","S2",48.8877,19.5282,"350","europe",2011,"seedlings","yes","10-Apr-2011","","","","9.2","","ambient","ambient","daystobudburst","timeonly",119.956,"70","","","fig1",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Picea_abies__2011_Slovakia_  19.528200_ 48.887700_350_48.44820_  18.362710_ambient__10-Apr-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-04-10",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-04-10_0","2010/2011",2011,1642,1838.5,120.839615908289,1642,1838.5,120.839615908289,NA,NA,NA,NA
"gomory15","gomory15..","exp1","EF","Picea","abies","","yes","Slovakia","S3",48.8877,19.5282,"430","europe",2011,"seedlings","yes","10-Apr-2011","","","","9.2","","ambient","ambient","daystobudburst","timeonly",120.95,"70","","","fig1",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Picea_abies__2011_Slovakia_  19.528200_ 48.887700_430_48.44820_  18.362710_ambient__10-Apr-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-04-10",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-04-10_0","2010/2011",2011,1642,1838.5,120.839615908289,1642,1838.5,120.839615908289,NA,NA,NA,NA
"gomory15","gomory15..","exp1","EF","Picea","abies","","yes","Slovakia","S4",48.8877,19.5282,"500","europe",2011,"seedlings","yes","10-Apr-2011","","","","9.2","","ambient","ambient","daystobudburst","timeonly",121.083,"70","","","fig1",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Picea_abies__2011_Slovakia_  19.528200_ 48.887700_500_48.44820_  18.362710_ambient__10-Apr-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-04-10",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-04-10_0","2010/2011",2011,1642,1838.5,120.839615908289,1642,1838.5,120.839615908289,NA,NA,NA,NA
"gomory15","gomory15..","exp1","EF","Picea","abies","","yes","Slovakia","S5",48.8877,19.5282,"600","europe",2011,"seedlings","yes","10-Apr-2011","","","","9.2","","ambient","ambient","daystobudburst","timeonly",119.823,"70","","","fig1",48.448201,18.36271,NA,"","first year trt= warm, second year trt = warm","ambient","","","","","","","","",NA,"","","","","",NA,NA,"daystobudburst","gomory15 exp1",FALSE,FALSE,FALSE,FALSE,"gomory15_exp1_Picea_abies__2011_Slovakia_  19.528200_ 48.887700_600_48.44820_  18.362710_ambient__10-Apr-2011______9.2_ambient___NA___first year trt= warm, second year trt = warm_seedlings_70_NA___",0,0,"2011-04-10",48.448201,18.36271,"0",NA,NA,NA,"gomory15_48.448201_18.36271_2011-04-10_0","2010/2011",2011,1642,1838.5,120.839615908289,1642,1838.5,120.839615908289,NA,NA,NA,NA
