"LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk"
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus glutinosa",2710,"Alnus glutinosa",1354725,9633653,NA,"",2069,"Change Index","Change Index ","-0.32251","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus glutinosa",2710,"Alnus glutinosa",1354725,9633662,NA,"",2074,"January mean temperature","January mean temperature ","3.491072378","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus glutinosa",2710,"Alnus glutinosa",1354725,9633663,NA,"",2075,"July mean temperature","July mean temperature ","14.54472378","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus glutinosa",2710,"Alnus glutinosa",1354725,9633664,NA,"",2076,"Annual precipitation","Annual precipitation","1099.503928","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus glutinosa",2710,"Alnus glutinosa",1354725,9633670,NA,"",113,"Reference / source / PI","Source for max height","CTW (1962)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus glutinosa",2710,"Alnus glutinosa",1354725,9633672,NA,"",2068,"Species rarity status","Rarity status ","Present, not rare or scarce","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus glutinosa",2710,"Alnus glutinosa",1354725,9633675,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus glutinosa",2710,"Alnus glutinosa",1354725,9633677,NA,"",193,"Vegetation type / Biome","Major Biome (European distribution)","Temperate","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus incana",2712,"Alnus incana",1354726,9633683,NA,"",2074,"January mean temperature","January mean temperature ","3.412547771","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus incana",2712,"Alnus incana",1354726,9633684,NA,"",2075,"July mean temperature","July mean temperature ","15.00168153","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus incana",2712,"Alnus incana",1354726,9633685,NA,"",2076,"Annual precipitation","Annual precipitation","983.7368981","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus incana",2712,"Alnus incana",1354726,9633691,NA,"",113,"Reference / source / PI","Source for max height","CTW (1962)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus incana",2712,"Alnus incana",1354726,9633695,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Alnus incana",2712,"Alnus incana",1354726,9633697,NA,"",193,"Vegetation type / Biome","Major Biome (European distribution)","Boreal-montane","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pendula",7356,"Betula pendula",1354849,9636751,NA,"",2069,"Change Index","Change Index ","-0.22589","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pendula",7356,"Betula pendula",1354849,9636760,NA,"",2074,"January mean temperature","January mean temperature ","3.278802686","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pendula",7356,"Betula pendula",1354849,9636761,NA,"",2075,"July mean temperature","July mean temperature ","14.61938829","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pendula",7356,"Betula pendula",1354849,9636762,NA,"",2076,"Annual precipitation","Annual precipitation","1073.009407","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pendula",7356,"Betula pendula",1354849,9636768,NA,"",113,"Reference / source / PI","Source for max height","CTW (1962)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pendula",7356,"Betula pendula",1354849,9636770,NA,"",2068,"Species rarity status","Rarity status ","Present, not rare or scarce","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pendula",7356,"Betula pendula",1354849,9636773,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pendula",7356,"Betula pendula",1354849,9636775,NA,"",193,"Vegetation type / Biome","Major Biome (European distribution)","Boreo-temperate","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pendula",7356,"Betula pendula",1354849,9636777,NA,"",1863,"Habitat / plot description","Broad Habitats ","Broadleaved, mixed and yew woodland","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pubescens",7359,"Betula pubescens",1354850,9636778,NA,"",2069,"Change Index","Change Index ","0.40089","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pubescens",7359,"Betula pubescens",1354850,9636787,NA,"",2074,"January mean temperature","January mean temperature ","3.393389991","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pubescens",7359,"Betula pubescens",1354850,9636788,NA,"",2075,"July mean temperature","July mean temperature ","14.43134718","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pubescens",7359,"Betula pubescens",1354850,9636789,NA,"",2076,"Annual precipitation","Annual precipitation","1123.346667","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pubescens",7359,"Betula pubescens",1354850,9636795,NA,"",113,"Reference / source / PI","Source for max height","CTW (1962)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pubescens",7359,"Betula pubescens",1354850,9636797,NA,"",2068,"Species rarity status","Rarity status ","Present, not rare or scarce","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pubescens",7359,"Betula pubescens",1354850,9636800,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pubescens",7359,"Betula pubescens",1354850,9636802,NA,"",193,"Vegetation type / Biome","Major Biome (European distribution)","Boreo-temperate","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Betula pubescens",7359,"Betula pubescens",1354850,9636804,NA,"",1863,"Habitat / plot description","Broad Habitats ","Broadleaved, mixed and yew woodland","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Carpinus betulus",10773,"Carpinus betulus",1355003,9640743,NA,"",2069,"Change Index","Change Index ","0.84123","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Carpinus betulus",10773,"Carpinus betulus",1355003,9640752,NA,"",2074,"January mean temperature","January mean temperature ","3.553156533","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Carpinus betulus",10773,"Carpinus betulus",1355003,9640753,NA,"",2075,"July mean temperature","July mean temperature ","15.38366753","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Carpinus betulus",10773,"Carpinus betulus",1355003,9640754,NA,"",2076,"Annual precipitation","Annual precipitation","894.5293807","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Carpinus betulus",10773,"Carpinus betulus",1355003,9640760,NA,"",113,"Reference / source / PI","Source for max height","CTW (1962)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Carpinus betulus",10773,"Carpinus betulus",1355003,9640762,NA,"",2068,"Species rarity status","Rarity status ","Present, not rare or scarce","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Carpinus betulus",10773,"Carpinus betulus",1355003,9640765,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Carpinus betulus",10773,"Carpinus betulus",1355003,9640767,NA,"",193,"Vegetation type / Biome","Major Biome (European distribution)","Temperate","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Carpinus betulus",10773,"Carpinus betulus",1355003,9640769,NA,"",1863,"Habitat / plot description","Broad Habitats ","Broadleaved, mixed and yew woodland","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Corylus avellana",14688,"Corylus avellana",1355115,9643508,NA,"",2069,"Change Index","Change Index ","-0.53798","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Corylus avellana",14688,"Corylus avellana",1355115,9643517,NA,"",2074,"January mean temperature","January mean temperature ","3.517758827","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Corylus avellana",14688,"Corylus avellana",1355115,9643518,NA,"",2075,"July mean temperature","July mean temperature ","14.5740006","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Corylus avellana",14688,"Corylus avellana",1355115,9643519,NA,"",2076,"Annual precipitation","Annual precipitation","1094.454904","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Corylus avellana",14688,"Corylus avellana",1355115,9643525,NA,"",113,"Reference / source / PI","Source for max height","Stace (1991)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Corylus avellana",14688,"Corylus avellana",1355115,9643527,NA,"",2068,"Species rarity status","Rarity status ","Present, not rare or scarce","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Corylus avellana",14688,"Corylus avellana",1355115,9643530,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Corylus avellana",14688,"Corylus avellana",1355115,9643532,NA,"",193,"Vegetation type / Biome","Major Biome (European distribution)","Temperate","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Fagus sylvatica",23906,"Fagus sylvatica",1355327,9648818,NA,"",2069,"Change Index","Change Index ","-0.62189","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Fagus sylvatica",23906,"Fagus sylvatica",1355327,9648827,NA,"",2074,"January mean temperature","January mean temperature ","3.521775905","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Fagus sylvatica",23906,"Fagus sylvatica",1355327,9648828,NA,"",2075,"July mean temperature","July mean temperature ","14.65457865","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Fagus sylvatica",23906,"Fagus sylvatica",1355327,9648829,NA,"",2076,"Annual precipitation","Annual precipitation","1061.243907","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Fagus sylvatica",23906,"Fagus sylvatica",1355327,9648835,NA,"",113,"Reference / source / PI","Source for max height","CTW (1962)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Fagus sylvatica",23906,"Fagus sylvatica",1355327,9648837,NA,"",2068,"Species rarity status","Rarity status ","Present, not rare or scarce","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Fagus sylvatica",23906,"Fagus sylvatica",1355327,9648840,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Fagus sylvatica",23906,"Fagus sylvatica",1355327,9648842,NA,"",193,"Vegetation type / Biome","Major Biome (European distribution)","Temperate","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Fagus sylvatica",23906,"Fagus sylvatica",1355327,9648844,NA,"",1863,"Habitat / plot description","Broad Habitats ","Broadleaved, mixed and yew woodland","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Malus domestica",35230,"Malus domestica",1355705,9658281,NA,"",2074,"January mean temperature","January mean temperature ","3.708278626","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Malus domestica",35230,"Malus domestica",1355705,9658282,NA,"",2075,"July mean temperature","July mean temperature ","15.02416412","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Malus domestica",35230,"Malus domestica",1355705,9658283,NA,"",2076,"Annual precipitation","Annual precipitation","974.7295706","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Malus domestica",35230,"Malus domestica",1355705,9658289,NA,"",113,"Reference / source / PI","Source for max height","Stace (1991)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Malus domestica",35230,"Malus domestica",1355705,9658293,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Malus domestica",35230,"Malus domestica",1355705,9658296,NA,"",1863,"Habitat / plot description","Broad Habitats ","Boundary and linear features (eg hedges, roadsides, walls)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Picea abies",41907,"Picea abies",1355917,9663565,NA,"",2074,"January mean temperature","January mean temperature ","3.206774194","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Picea abies",41907,"Picea abies",1355917,9663566,NA,"",2075,"July mean temperature","July mean temperature ","14.71645794","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Picea abies",41907,"Picea abies",1355917,9663567,NA,"",2076,"Annual precipitation","Annual precipitation","1054.35731","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Picea abies",41907,"Picea abies",1355917,9663573,NA,"",113,"Reference / source / PI","Source for max height","Stace (1991)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Picea abies",41907,"Picea abies",1355917,9663577,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Picea abies",41907,"Picea abies",1355917,9663579,NA,"",193,"Vegetation type / Biome","Major Biome (European distribution)","Boreal-montane","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Picea abies",41907,"Picea abies",1355917,9663582,NA,"",1863,"Habitat / plot description","Broad Habitats ","Coniferous woodland","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Populus tremula",43532,"Populus tremula",1355987,9665326,NA,"",2069,"Change Index","Change Index ","0.8761","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Populus tremula",43532,"Populus tremula",1355987,9665335,NA,"",2074,"January mean temperature","January mean temperature ","3.329211712","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Populus tremula",43532,"Populus tremula",1355987,9665336,NA,"",2075,"July mean temperature","July mean temperature ","14.5202515","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Populus tremula",43532,"Populus tremula",1355987,9665337,NA,"",2076,"Annual precipitation","Annual precipitation","1102.092517","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Populus tremula",43532,"Populus tremula",1355987,9665343,NA,"",113,"Reference / source / PI","Source for max height","Meikle (1984)","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Populus tremula",43532,"Populus tremula",1355987,9665345,NA,"",2068,"Species rarity status","Rarity status ","Present, not rare or scarce","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Populus tremula",43532,"Populus tremula",1355987,9665348,38,"Plant woodiness",43,"Woodiness","Woodiness ","Woody","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Populus tremula",43532,"Populus tremula",1355987,9665350,NA,"",193,"Vegetation type / Biome","Major Biome (European distribution)","Boreo-temperate","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Prunus padus",44388,"Prunus padus",1356034,9666522,NA,"",2069,"Change Index","Change Index ","0.58483","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Prunus padus",44388,"Prunus padus",1356034,9666531,NA,"",2074,"January mean temperature","January mean temperature ","2.684358372","","",NA,"",NA,NA,"",NA,NA,NA
"Biological Records Centre (BRC)","",178,"PLANTATT - Attributes of British and Irish Plants","Prunus padus",44388,"Prunus padus",1356034,9666532,NA,"",2075,"July mean temperature","July mean temperature ","13.79007825","","",NA,"",NA,NA,"",NA,NA,NA
