"LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk"
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Quercus faginea","45374","Quercus faginea","925084","5284730",4,"Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)","4","Wood density; stem specific density; wood specific gravity","Stem tissue density","0.36","mg/mm3","Single","","","","0.36","g/cm3","","","5.47355"
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Quercus faginea","45374","Quercus faginea","925084","5284734",NA,"","413","Plant developmental status / plant age / maturity / plant life stage","plant developmental stage","seedling","","","","","","","","","",""
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Quercus ilex ilex","45402","Quercus ilex","925110","5284868",4,"Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)","4","Wood density; stem specific density; wood specific gravity","Stem tissue density","0.38","mg/mm3","Single","","","","0.38","g/cm3","","","5.58856"
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Quercus ilex ilex","45402","Quercus ilex","925110","5284874",NA,"","413","Plant developmental status / plant age / maturity / plant life stage","plant developmental stage","seedling","","","","","","","","","",""
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Acer pseudoplatanus","855","Acer pseudoplatanus","941182","5617051",4,"Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)","4","Wood density; stem specific density; wood specific gravity","Stem density mg/mm3)","0.160587515","mg/mm3","Single","","","","0.160587515","g/cm3","","","7.8785"
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Acer pseudoplatanus","855","Acer pseudoplatanus","941182","5617057",NA,"","327","Exposition","Tratment Exposition","Growth chamber","","","","","","","","","",""
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Acer pseudoplatanus","855","Acer pseudoplatanus","941182","5617058",NA,"","236","Soil type (soil order)","Treatment soil","Sand","","","","","","","","","",""
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Acer pseudoplatanus","855","Acer pseudoplatanus","941182","5617059",NA,"","315","Treatment plant growth temperature during day","Growth temperature Day","21","c","","","","","","","","",""
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Acer pseudoplatanus","855","Acer pseudoplatanus","941182","5617060",NA,"","316","Treatment plant growth temperature during night","Growth temperatue Night","16","c","","","","","","","","",""
"Cornelissen","Johannes",72,"Sheffield & Spain Woody Database","Acer pseudoplatanus","855","Acer pseudoplatanus","941182","5617061",NA,"","319","Treatment light","Growth Light ","135","micro mol m-2 s-1","","","","","","","","",""
