"Lat","Long","Date","Tmin","Tmax","Tmean","Year","Month","ChillYear"
53,13.1667,1951-01-01,-13.6799996942282,-7.31999983638525,-10.4999997653067,1951,1,1951
53,13.1667,1951-01-02,-11.9999997317791,-1.57999996468425,-6.78999984823167,1951,1,1951
53,13.1667,1951-01-03,-5.01999988779426,-0.0999999977648258,-2.55999994277954,1951,1,1951
53,13.1667,1951-01-04,-5.3399998806417,0.179999995976686,-2.57999994233251,1951,1,1951
53,13.1667,1951-01-05,-1.63999996334314,2.72999993897974,0.544999987818301,1951,1,1951
53,13.1667,1951-01-06,-1.53999996557832,4.019999910146,1.23999997228384,1951,1,1951
53,13.1667,1951-01-07,2.14999995194376,5.81999986991286,3.98499991092831,1951,1,1951
53,13.1667,1951-01-08,1.70999996177852,6.60999985225499,4.15999990701675,1951,1,1951
53,13.1667,1951-01-09,1.47999996691942,5.46999987773597,3.4749999223277,1951,1,1951
53,13.1667,1951-01-10,1.47999996691942,5.49999987706542,3.48999992199242,1951,1,1951
53,13.1667,1951-01-11,-0.249999994412065,4.09999990835786,1.9249999569729,1951,1,1951
53,13.1667,1951-01-12,-0.0999999977648258,6.68999985046685,3.29499992635101,1951,1,1951
53,13.1667,1951-01-13,4.07999990880489,9.82999978028238,6.95499984454364,1951,1,1951
53,13.1667,1951-01-14,0.509999988600612,4.91999989002943,2.71499993931502,1951,1,1951
53,13.1667,1951-01-15,1.04999997653067,5.92999986745417,3.48999992199242,1951,1,1951
53,13.1667,1951-01-16,0.759999983012676,4.52999989874661,2.64499994087964,1951,1,1951
53,13.1667,1951-01-17,-0.109999997541308,3.17999992892146,1.53499996569008,1951,1,1951
53,13.1667,1951-01-18,-0.979999978095293,3.3299999255687,1.1749999737367,1951,1,1951
53,13.1667,1951-01-19,1.64999996311963,5.29999988153577,3.4749999223277,1951,1,1951
53,13.1667,1951-01-20,2.75999993830919,4.9399998895824,3.84999991394579,1951,1,1951
53,13.1667,1951-01-21,0.989999977871776,3.93999991193414,2.46499994490296,1951,1,1951
53,13.1667,1951-01-22,-4.20999990589917,2.97999993339181,-0.614999986253679,1951,1,1951
53,13.1667,1951-01-23,-7.1199998408556,-0.0999999977648258,-3.60999991931021,1951,1,1951
53,13.1667,1951-01-24,-0.789999982342124,2.4099999461323,0.809999981895089,1951,1,1951
53,13.1667,1951-01-25,-3.79999991506338,0.919999979436398,-1.43999996781349,1951,1,1951
53,13.1667,1951-01-26,-8.65999980643392,-3.0999999307096,-5.87999986857176,1951,1,1951
53,13.1667,1951-01-27,-8.65999980643392,-5.07999988645315,-6.86999984644353,1951,1,1951
53,13.1667,1951-01-28,-5.54999987594783,1.85999995842576,-1.84499995876104,1951,1,1951
53,13.1667,1951-01-29,-3.98999991081655,-0.0499999988824129,-2.01999995484948,1951,1,1951
53,13.1667,1951-01-30,-2.75999993830919,1.95999995619059,-0.399999991059303,1951,1,1951
53,13.1667,1951-01-31,-6.08999986387789,-0.219999995082617,-3.15499992948025,1951,1,1951
53,13.1667,1951-02-01,-8.47999981045723,-2.65999994054437,-5.5699998755008,1951,2,1951
53,13.1667,1951-02-02,-5.2799998819828,-0.479999989271164,-2.87999993562698,1951,2,1951
53,13.1667,1951-02-03,-6.73999984934926,-1.40999996848404,-4.07499990891665,1951,2,1951
53,13.1667,1951-02-04,-10.5099997650832,-2.36999994702637,-6.43999985605478,1951,2,1951
53,13.1667,1951-02-05,-3.91999991238117,1.70999996177852,-1.10499997530133,1951,2,1951
53,13.1667,1951-02-06,-3.56999992020428,3.39999992400408,-0.0849999981001019,1951,2,1951
