"Lat","Long","Date","Tmin","Tmax","Tmean","Year","Month","ChillYear"
48.4833,14,1951-01-01,-9.88999977894127,-3.51999992132187,-6.70499985013157,1951,1,1951
48.4833,14,1951-01-02,-10.9099997561425,-2.75999993830919,-6.83499984722584,1951,1,1951
48.4833,14,1951-01-03,-8.86999980174005,-2.51999994367361,-5.69499987270683,1951,1,1951
48.4833,14,1951-01-04,-5.64999987371266,-0.699999984353781,-3.17499992903322,1951,1,1951
48.4833,14,1951-01-05,-4.019999910146,1.16999997384846,-1.42499996814877,1951,1,1951
48.4833,14,1951-01-06,-5.03999988734722,2.16999995149672,-1.43499996792525,1951,1,1951
48.4833,14,1951-01-07,-4.15999990701675,2.87999993562698,-0.639999985694885,1951,1,1951
48.4833,14,1951-01-08,-4.63999989628792,4.04999990947545,-0.294999993406236,1951,1,1951
48.4833,14,1951-01-09,-0.989999977871776,5.41999987885356,2.21499995049089,1951,1,1951
48.4833,14,1951-01-10,-4.29999990388751,3.3899999242276,-0.454999989829957,1951,1,1951
48.4833,14,1951-01-11,-5.53999987617135,3.48999992199242,-1.02499997708946,1951,1,1951
48.4833,14,1951-01-12,-6.6599998511374,2.77999993786216,-1.93999995663762,1951,1,1951
48.4833,14,1951-01-13,-5.06999988667667,2.4099999461323,-1.32999997027218,1951,1,1951
48.4833,14,1951-01-14,-4.1899999063462,1.07999997586012,-1.55499996524304,1951,1,1951
48.4833,14,1951-01-15,-1.12999997474253,3.62999991886318,1.24999997206032,1951,1,1951
48.4833,14,1951-01-16,-4.29999990388751,3.28999992646277,-0.50499998871237,1951,1,1951
48.4833,14,1951-01-17,-0.329999992623925,2.1799999512732,0.924999979324639,1951,1,1951
48.4833,14,1951-01-18,-1.06999997608364,2.62999994121492,0.779999982565641,1951,1,1951
48.4833,14,1951-01-19,-0.519999988377094,4.60999989695847,2.04499995429069,1951,1,1951
48.4833,14,1951-01-20,0.709999984130263,2.76999993808568,1.73999996110797,1951,1,1951
48.4833,14,1951-01-21,0.229999994859099,1.9499999564141,1.0899999756366,1951,1,1951
48.4833,14,1951-01-22,-1.80999995954335,1.33999997004867,-0.234999994747341,1951,1,1951
48.4833,14,1951-01-23,-6.41999985650182,-0.199999995529652,-3.30999992601573,1951,1,1951
48.4833,14,1951-01-24,-1.64999996311963,1.36999996937811,-0.139999996870756,1951,1,1951
48.4833,14,1951-01-25,-1.10999997518957,2.07999995350838,0.484999989159405,1951,1,1951
48.4833,14,1951-01-26,-2.98999993316829,0.689999984577298,-1.1499999742955,1951,1,1951
48.4833,14,1951-01-27,-2.30999994836748,1.84999995864928,-0.229999994859099,1951,1,1951
48.4833,14,1951-01-28,-0.839999981224537,1.69999996200204,0.429999990388751,1951,1,1951
48.4833,14,1951-01-29,-1.20999997295439,3.30999992601573,1.04999997653067,1951,1,1951
48.4833,14,1951-01-30,-1.13999997451901,1.97999995574355,0.419999990612268,1951,1,1951
48.4833,14,1951-01-31,-0.629999985918403,3.17999992892146,1.27499997150153,1951,1,1951
48.4833,14,1951-02-01,-1.24999997206032,1.66999996267259,0.209999995306134,1951,2,1951
48.4833,14,1951-02-02,-0.169999996200204,2.25999994948506,1.04499997664243,1951,2,1951
48.4833,14,1951-02-03,-2.16999995149672,1.3199999704957,-0.42499999050051,1951,2,1951
48.4833,14,1951-02-04,-5.84999986924231,-0.499999988824129,-3.17499992903322,1951,2,1951
48.4833,14,1951-02-05,-6.14999986253679,1.81999995931983,-2.16499995160848,1951,2,1951
48.4833,14,1951-02-06,-2.37999994680285,7.85999982431531,2.73999993875623,1951,2,1951
48.4833,14,1951-02-07,0.0999999977648258,2.98999993316829,1.54499996546656,1951,2,1951
48.4833,14,1951-02-08,0.599999986588955,3.41999992355704,2.009999955073,1951,2,1951
48.4833,14,1951-02-09,-0.639999985694885,4.84999989159405,2.10499995294958,1951,2,1951
48.4833,14,1951-02-10,-1.41999996826053,5.70999987237155,2.14499995205551,1951,2,1951
48.4833,14,1951-02-11,-1.00999997742474,7.27999983727932,3.13499992992729,1951,2,1951
48.4833,14,1951-02-12,-1.24999997206032,5.86999986879528,2.30999994836748,1951,2,1951
48.4833,14,1951-02-13,-1.40999996848404,5.70999987237155,2.14999995194376,1951,2,1951
48.4833,14,1951-02-14,-1.24999997206032,12.0099997315556,5.37999987974763,1951,2,1951
48.4833,14,1951-02-15,0.979999978095293,5.57999987527728,3.27999992668629,1951,2,1951
48.4833,14,1951-02-16,-0.65999998524785,8.02999982051551,3.68499991763383,1951,2,1951
48.4833,14,1951-02-17,-0.679999984800816,4.60999989695847,1.96499995607883,1951,2,1951
48.4833,14,1951-02-18,-1.26999997161329,6.75999984890223,2.74499993864447,1951,2,1951
48.4833,14,1951-02-19,-0.599999986588955,4.23999990522861,1.81999995931983,1951,2,1951
48.4833,14,1951-02-20,-4.15999990701675,4.78999989293516,0.314999992959201,1951,2,1951
48.4833,14,1951-02-21,0.259999994188547,6.04999986477196,3.15499992948025,1951,2,1951
48.4833,14,1951-02-22,-0.869999980553985,4.05999990925193,1.59499996434897,1951,2,1951
48.4833,14,1951-02-23,-0.61999998614192,4.09999990835786,1.73999996110797,1951,2,1951
48.4833,14,1951-02-24,-0.789999982342124,4.58999989740551,1.89999995753169,1951,2,1951
48.4833,14,1951-02-25,-3.23999992758036,5.3399998806417,1.04999997653067,1951,2,1951
48.4833,14,1951-02-26,-1.11999997496605,2.28999994881451,0.584999986924231,1951,2,1951
48.4833,14,1951-02-27,-1.50999996624887,1.67999996244907,0.0849999981001019,1951,2,1951
48.4833,14,1951-02-28,-1.3799999691546,2.76999993808568,0.694999984465539,1951,2,1951
48.4833,14,1951-03-01,-2.80999993719161,1.59999996423721,-0.604999986477196,1951,3,1951
48.4833,14,1951-03-02,-5.11999988555908,-0.469999989494681,-2.79499993752688,1951,3,1951
48.4833,14,1951-03-03,-4.21999990567565,0.0799999982118607,-2.06999995373189,1951,3,1951
48.4833,14,1951-03-04,-3.16999992914498,0.979999978095293,-1.09499997552484,1951,3,1951
48.4833,14,1951-03-05,-3.57999991998076,-0.0699999984353781,-1.82499995920807,1951,3,1951
